Primer Documento,Segundo Documento,Similaridad Coseno
Documento_3_11.csv,Documento_3_9.csv,0.03749908915435678
Documento_3_11.csv,Documento_3_10.csv,0.021571426792297954
Documento_3_11.csv,Documento_3_12.csv,0.07263998306217742
Documento_3_11.csv,Documento_3_13.csv,0.01191123492744681
Documento_3_11.csv,Documento_3_14.csv,0.045559488086123305
Documento_3_11.csv,Documento_3_15.csv,0.022164372667128084
Documento_3_11.csv,Documento_3_16.csv,0.003053419816914044
Documento_3_11.csv,Documento_3_17.csv,0.023106536498101776
Documento_3_11.csv,Documento_3_18.csv,0.007151004629138946
Documento_3_11.csv,Documento_3_19.csv,0.07359784590130586
Documento_3_11.csv,Documento_3_20.csv,0
Documento_3_12.csv,Documento_3_0.csv,0.09374911934203956
Documento_3_12.csv,Documento_3_1.csv,0.058216867587164906
Documento_3_12.csv,Documento_3_2.csv,0.047858711747593305
Documento_3_12.csv,Documento_3_3.csv,0
Documento_3_12.csv,Documento_3_4.csv,0.11572669340670425
Documento_3_12.csv,Documento_3_5.csv,0.04356744636904977
Documento_3_12.csv,Documento_3_6.csv,0.0038474834110009894
Documento_3_12.csv,Documento_3_7.csv,0.019661017887827925
Documento_3_12.csv,Documento_3_8.csv,0.15220939511772272
Documento_3_12.csv,Documento_3_9.csv,0.10919327615117347
Documento_3_12.csv,Documento_3_10.csv,0.005460024834975961
Documento_3_12.csv,Documento_3_11.csv,0.07263998306217742
Documento_3_12.csv,Documento_3_13.csv,0.014825299825224143
Documento_3_12.csv,Documento_3_14.csv,0.06578012870110675
Documento_3_12.csv,Documento_3_15.csv,0.005378505329485764
Documento_3_12.csv,Documento_3_16.csv,0.005613697320647084
Documento_3_12.csv,Documento_3_17.csv,0.11475140673405929
Documento_3_12.csv,Documento_3_18.csv,0.04342699984817813
Documento_3_12.csv,Documento_3_19.csv,0.18164250629597287
Documento_3_12.csv,Documento_3_20.csv,0
Documento_3_13.csv,Documento_3_0.csv,0.004315302488415234
Documento_3_13.csv,Documento_3_1.csv,0.04457029315996425
Documento_3_13.csv,Documento_3_2.csv,0.008048509629968687
Documento_3_13.csv,Documento_3_3.csv,0.07285715752605816
Documento_3_13.csv,Documento_3_4.csv,0.1482184171330651
Documento_3_13.csv,Documento_3_5.csv,0.004577584019912552
Documento_3_13.csv,Documento_3_6.csv,0.005821264957859948
Documento_3_13.csv,Documento_3_7.csv,0.011180844526691104
Documento_3_13.csv,Documento_3_8.csv,0.0034078107712125667
Documento_3_13.csv,Documento_3_9.csv,0.006899204197190689
Documento_3_13.csv,Documento_3_10.csv,0.02697800421491859
Documento_3_13.csv,Documento_3_11.csv,0.01191123492744681
Documento_3_13.csv,Documento_3_12.csv,0.014825299825224143
Documento_3_13.csv,Documento_3_14.csv,0.012110020908523417
Documento_3_13.csv,Documento_3_15.csv,0
Documento_3_13.csv,Documento_3_16.csv,0.07179140464015615
Documento_3_13.csv,Documento_3_17.csv,0.050428942717069526
Documento_3_13.csv,Documento_3_18.csv,0.07666743189724702
Documento_3_13.csv,Documento_3_19.csv,0.004374357370804533
Documento_3_13.csv,Documento_3_20.csv,0
Documento_3_14.csv,Documento_3_0.csv,0
Documento_3_14.csv,Documento_3_1.csv,0
Documento_3_14.csv,Documento_3_2.csv,0.007781258934841904
Documento_3_14.csv,Documento_3_3.csv,0.01032093960536938
Documento_3_14.csv,Documento_3_4.csv,0.006080076952131527
Documento_3_14.csv,Documento_3_5.csv,0.06796918997757875
Documento_3_14.csv,Documento_3_6.csv,0.0348078073833537
Documento_3_14.csv,Documento_3_7.csv,0.011760307240040803
Documento_3_14.csv,Documento_3_8.csv,0.023512830474599764
Documento_3_14.csv,Documento_3_9.csv,0.06761696601537723
Documento_3_14.csv,Documento_3_10.csv,0.0030193971995337576
Documento_3_14.csv,Documento_3_11.csv,0.045559488086123305
Documento_3_14.csv,Documento_3_12.csv,0.06578012870110675
Documento_3_14.csv,Documento_3_13.csv,0.012110020908523417
Documento_3_14.csv,Documento_3_15.csv,0.05397982314628729
Documento_3_14.csv,Documento_3_16.csv,0.003104378181654661
Documento_3_14.csv,Documento_3_17.csv,0.017639433982557226
Documento_3_14.csv,Documento_3_18.csv,0.018363343338138292
Documento_3_14.csv,Documento_3_19.csv,0.006127687796626203
Documento_3_14.csv,Documento_3_20.csv,0
Documento_3_15.csv,Documento_3_0.csv,0.030515668163837995
Documento_3_15.csv,Documento_3_1.csv,0.0025011987778702995
Documento_3_15.csv,Documento_3_2.csv,0.02107856073738634
Documento_3_15.csv,Documento_3_3.csv,0
Documento_3_15.csv,Documento_3_4.csv,0
Documento_3_15.csv,Documento_3_5.csv,0.011780571598437109
Documento_3_15.csv,Documento_3_6.csv,0.02520575451687436
Documento_3_15.csv,Documento_3_7.csv,0.0025999511916510194
Documento_3_15.csv,Documento_3_8.csv,0.003180759243932137
Documento_3_15.csv,Documento_3_9.csv,0.01733428521970074
Documento_3_15.csv,Documento_3_10.csv,0
Documento_3_15.csv,Documento_3_11.csv,0.022164372667128084
Documento_3_15.csv,Documento_3_12.csv,0.005378505329485764
Documento_3_15.csv,Documento_3_13.csv,0
Documento_3_15.csv,Documento_3_14.csv,0.05397982314628729
Documento_3_15.csv,Documento_3_16.csv,0.03478199570767976
Documento_3_15.csv,Documento_3_17.csv,0.05546614208151366
Documento_3_15.csv,Documento_3_18.csv,0.0018829158460971552
Documento_3_15.csv,Documento_3_19.csv,0.02226433487412523
Documento_3_15.csv,Documento_3_20.csv,0
Documento_3_16.csv,Documento_3_0.csv,0
Documento_3_16.csv,Documento_3_1.csv,0.05189550202074196
Documento_3_16.csv,Documento_3_2.csv,0
Documento_3_16.csv,Documento_3_3.csv,0
Documento_3_16.csv,Documento_3_4.csv,0.0026885018976563714
Documento_3_16.csv,Documento_3_5.csv,0.0012481784635955174
Documento_3_16.csv,Documento_3_6.csv,0.000940813752642267
Documento_3_16.csv,Documento_3_7.csv,0.046987770193902066
Documento_3_16.csv,Documento_3_8.csv,0
Documento_3_16.csv,Documento_3_9.csv,0.002612429062005897
Documento_3_16.csv,Documento_3_10.csv,0.07698743528151479
Documento_3_16.csv,Documento_3_11.csv,0.003053419816914044
Documento_3_16.csv,Documento_3_12.csv,0.005613697320647084
Documento_3_16.csv,Documento_3_13.csv,0.07179140464015615
Documento_3_16.csv,Documento_3_14.csv,0.003104378181654661
Documento_3_16.csv,Documento_3_15.csv,0.03478199570767976
Documento_3_16.csv,Documento_3_17.csv,0.0020351131766034496
Documento_3_16.csv,Documento_3_18.csv,0.01840025788780627
Documento_3_16.csv,Documento_3_19.csv,0.0027095545663611787
Documento_3_16.csv,Documento_3_20.csv,0
Documento_3_17.csv,Documento_3_0.csv,0.007925698594644775
Documento_3_17.csv,Documento_3_1.csv,0.0049217459199459995
Documento_3_17.csv,Documento_3_2.csv,0.010202199385655706
Documento_3_17.csv,Documento_3_3.csv,0.013532036985661435
Documento_3_17.csv,Documento_3_4.csv,0.16281380781847526
Documento_3_17.csv,Documento_3_5.csv,0.03280123215063838
Documento_3_17.csv,Documento_3_6.csv,0.06475177614702574
Documento_3_17.csv,Documento_3_7.csv,0.01852372312716243
Documento_3_17.csv,Documento_3_8.csv,0.006258954294101813
Documento_3_17.csv,Documento_3_9.csv,0.013723582249160215
Documento_3_17.csv,Documento_3_10.csv,0.04756973783209105
Documento_3_17.csv,Documento_3_11.csv,0.023106536498101776
Documento_3_17.csv,Documento_3_12.csv,0.11475140673405929
Documento_3_17.csv,Documento_3_13.csv,0.050428942717069526
Documento_3_17.csv,Documento_3_14.csv,0.017639433982557226
Documento_3_17.csv,Documento_3_15.csv,0.05546614208151366
Documento_3_17.csv,Documento_3_16.csv,0.0020351131766034496
Documento_3_17.csv,Documento_3_18.csv,0.006618723709592037
Documento_3_17.csv,Documento_3_19.csv,0.047827832847248355
Documento_3_17.csv,Documento_3_20.csv,0
Documento_3_18.csv,Documento_3_0.csv,0.007653626877537397
Documento_3_18.csv,Documento_3_1.csv,0.020380655177391654
Documento_3_18.csv,Documento_3_2.csv,0.01310377108964889
Documento_3_18.csv,Documento_3_3.csv,0.019289634772913684
Documento_3_18.csv,Documento_3_4.csv,0.12133132412560035
Documento_3_18.csv,Documento_3_5.csv,0.015252162100230733
Documento_3_18.csv,Documento_3_6.csv,0.0408692069266942
Documento_3_18.csv,Documento_3_7.csv,0.019049946349089943
Documento_3_18.csv,Documento_3_8.csv,0.03581408115083277
Documento_3_18.csv,Documento_3_9.csv,0.03430075940839905
Documento_3_18.csv,Documento_3_10.csv,0.0019114543264463363
Documento_3_18.csv,Documento_3_11.csv,0.007151004629138946
Documento_3_18.csv,Documento_3_12.csv,0.04342699984817813
Documento_3_18.csv,Documento_3_13.csv,0.07666743189724702
Documento_3_18.csv,Documento_3_14.csv,0.018363343338138292
Documento_3_18.csv,Documento_3_15.csv,0.0018829158460971552
Documento_3_18.csv,Documento_3_16.csv,0.01840025788780627
Documento_3_18.csv,Documento_3_17.csv,0.006618723709592037
Documento_3_18.csv,Documento_3_19.csv,0.00881218462785403
Documento_3_18.csv,Documento_3_20.csv,0
Documento_3_19.csv,Documento_3_0.csv,0.3628248819634591
Documento_3_19.csv,Documento_3_1.csv,0.028099445053775013
Documento_3_19.csv,Documento_3_2.csv,0.020050916913543174
Documento_3_19.csv,Documento_3_3.csv,0
Documento_3_19.csv,Documento_3_4.csv,0.005306795533749818
Documento_3_19.csv,Documento_3_5.csv,0.02306770042372603
Documento_3_19.csv,Documento_3_6.csv,0.0173872650694173
Documento_3_19.csv,Documento_3_7.csv,0.04033250997343642
Documento_3_19.csv,Documento_3_8.csv,0.07346667232439233
Documento_3_19.csv,Documento_3_9.csv,0.0479639974669943
Documento_3_19.csv,Documento_3_10.csv,0.002635381706391901
Documento_3_19.csv,Documento_3_11.csv,0.07359784590130586
Documento_3_19.csv,Documento_3_12.csv,0.18164250629597284
Documento_3_19.csv,Documento_3_13.csv,0.004374357370804533
Documento_3_19.csv,Documento_3_14.csv,0.006127687796626203
Documento_3_19.csv,Documento_3_15.csv,0.02226433487412523
Documento_3_19.csv,Documento_3_16.csv,0.0027095545663611787
Documento_3_19.csv,Documento_3_17.csv,0.047827832847248355
Documento_3_19.csv,Documento_3_18.csv,0.00881218462785403
Documento_3_19.csv,Documento_3_20.csv,0
Documento_3_20.csv,Documento_3_0.csv,0
Documento_3_20.csv,Documento_3_1.csv,0
Documento_3_20.csv,Documento_3_2.csv,0
Documento_3_20.csv,Documento_3_3.csv,0
Documento_3_20.csv,Documento_3_4.csv,0
Documento_3_20.csv,Documento_3_5.csv,0
Documento_3_20.csv,Documento_3_6.csv,0
Documento_3_20.csv,Documento_3_7.csv,0
Documento_3_20.csv,Documento_3_8.csv,0
Documento_3_20.csv,Documento_3_9.csv,0
Documento_3_20.csv,Documento_3_10.csv,0
Documento_3_20.csv,Documento_3_11.csv,0
Documento_3_20.csv,Documento_3_12.csv,0
Documento_3_20.csv,Documento_3_13.csv,0
Documento_3_20.csv,Documento_3_14.csv,0
Documento_3_20.csv,Documento_3_15.csv,0
Documento_3_20.csv,Documento_3_16.csv,0
Documento_3_20.csv,Documento_3_17.csv,0
Documento_3_20.csv,Documento_3_18.csv,0
Documento_3_20.csv,Documento_3_19.csv,0
